Project,Year,Month,Date,State,County,Site.Name,Coordinates,Block,Treatment,Site..Type,CollectionID,INHS.Barcode,Family,Genus,Species,Latin.Binomial,Station,Trap,Position,AM.PM,Flower.Association,Collector,Determined.By,Sex,Voutcher,Deposit
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8547833333333, -88.7455666666666",2,UB,2UB,3564,,Apidae,Melissodes,denticulata,Melissodes denticulata,,A,,PM,VEBA,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8547833333333, -88.7455666666666",2,UB,2UB,3565,,Apidae,Melissodes,denticulata,Melissodes denticulata,,A,,PM,VEBA,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8433833333333, -88.7595166666666",2,DS,2DS,3566,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8547833333333, -88.7455666666666",2,UB,2UB,3567,,Apidae,Melissodes,denticulata,Melissodes denticulata,b,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8433833333333, -88.7595166666666",2,DS,2DS,3568,,Apidae,Melissodes,denticulata,Melissodes denticulata,,A,,PM,VEBA,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8433833333333, -88.7595166666666",2,DS,2DS,3569,,Apidae,Melissodes,denticulata,Melissodes denticulata,,A,,PM,VEBA,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 5,"38.8221, -88.7857166666666",2,GS,2GS,3570,,Apidae,Melissodes,denticulata,Melissodes denticulata,b,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 5,"38.8221, -88.7857166666666",2,GS,2GS,3571,,Apidae,Melissodes,denticulata,Melissodes denticulata,a,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,3572,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,3573,,Apidae,Melissodes,denticulata,Melissodes denticulata,d,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0587, -88.7093666666666",4,UB,4UB,3574,,Apidae,Melissodes,denticulata,Melissodes denticulata,c,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0610833333333, -88.7050333333333",4,GS,4GS,3575,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0610833333333, -88.7050333333333",4,GS,4GS,3576,,Apidae,Melissodes,denticulata,Melissodes denticulata,,A,,PM,SIPE,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7025,,Apidae,Melissodes,denticulata,Melissodes denticulata,b,V,,,,B. Decker,M. Arduser,M,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7027,,Apidae,Melissodes,denticulata,Melissodes denticulata,d,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7028,,Apidae,Melissodes,denticulata,Melissodes denticulata,a,B,O,,,B. Decker,M. Arduser,M,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7029,,Apidae,Melissodes,denticulata,Melissodes denticulata,a,B,O,,,B. Decker,B. Decker,M,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7030,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,B,G,,,B. Decker,B. Decker,M,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7031,,Apidae,Melissodes,denticulata,Melissodes denticulata,c,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7032,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,7033,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,Forbes State Park,"38.7339, -88.7894833333333",7,DS,7DS,7034,,Apidae,Melissodes,denticulata,Melissodes denticulata,,A,,PM,VEBA,B. Decker,M. Arduser,M,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,Forbes State Park,"38.7339, -88.7894833333333",7,DS,7DS,7035,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,7036,,Apidae,Melissodes,denticulata,Melissodes denticulata,a,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,7037,,Apidae,Melissodes,denticulata,Melissodes denticulata,a,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,7038,,Apidae,Melissodes,denticulata,Melissodes denticulata,a,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,7039,,Apidae,Melissodes,denticulata,Melissodes denticulata,c,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,7040,,Apidae,Melissodes,denticulata,Melissodes denticulata,b,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,Gillespie Property,"38.9016666666666, -88.2549",6,GS,6GS,7041,,Apidae,Melissodes,denticulata,Melissodes denticulata,e,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,Gillespie Property,"38.9015833333333, -88.2591",6,DS,6DS,7042,,Apidae,Melissodes,denticulata,Melissodes denticulata,c,V,,,,B. Decker,B. Decker,M,Y,INHS
Decker_Burn Season,2016,July,7/29/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,3103,,Apidae,Melissodes,desponsa,Melissodes desponsa,a,V,,,,B. Decker,M. Arduser,M,Y,Lab Reference Collection
Decker_Burn Season,2016,July,7/29/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,3104,,Apidae,Melissodes,desponsa,Melissodes desponsa,a,V,,,,B. Decker,M. Arduser,M,Y,INHS
Decker_Burn Season,2016,July,7/29/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,3105,,Apidae,Melissodes,desponsa,Melissodes desponsa,b,V,,,,B. Decker,B. Decker,M,Y,Other
Decker_Burn Season,2016,August,8/11/2016,Illinois,Effingham,12 Mile Tract 2,"38.9384333333333, -88.6425166666666",1,DS,1DS,3577,,Apidae,Melissodes,desponsa,Melissodes desponsa,a,V,,,,B. Decker,B. Decker,F,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2016,August,8/11/2016,Illinois,Effingham,12 Mile Tract 2,"38.9384333333333, -88.6425166666666",1,DS,1DS,3578,,Apidae,Melissodes,desponsa,Melissodes desponsa,a,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 5,"38.8221, -88.7857166666666",2,GS,2GS,3579,,Apidae,Melissodes,desponsa,Melissodes desponsa,a,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8547833333333, -88.7455666666666",2,UB,2UB,3580,,Apidae,Melissodes,desponsa,Melissodes desponsa,a,V,,,,B. Decker,M. Arduser,F,Y,Lab Reference Collection
Decker_Burn Season,2016,August,8/12/2016,Illinois,Fayette,12 Mile Tract 4,"38.8547833333333, -88.7455666666666",2,UB,2UB,3581,,Apidae,Melissodes,desponsa,Melissodes desponsa,a,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,3582,,Apidae,Melissodes,desponsa,Melissodes desponsa,d,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,August,8/17/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,3583,,Apidae,Melissodes,desponsa,Melissodes desponsa,b,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/16/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,3584,,Apidae,Melissodes,desponsa,Melissodes desponsa,,A,,PM,CIVI,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,3585,,Apidae,Melissodes,desponsa,Melissodes desponsa,e,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,3586,,Apidae,Melissodes,desponsa,Melissodes desponsa,b,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,3587,,Apidae,Melissodes,desponsa,Melissodes desponsa,e,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,3588,,Apidae,Melissodes,desponsa,Melissodes desponsa,d,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,3589,,Apidae,Melissodes,desponsa,Melissodes desponsa,e,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0587, -88.7093666666666",4,UB,4UB,3590,,Apidae,Melissodes,desponsa,Melissodes desponsa,b,V,,,,B. Decker,B. Decker,F,Y,Display 1
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0587, -88.7093666666666",4,UB,4UB,3591,,Apidae,Melissodes,desponsa,Melissodes desponsa,e,V,,,,B. Decker,B. Decker,F,Y,Display 2
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0587, -88.7093666666666",4,UB,4UB,3592,,Apidae,Melissodes,desponsa,Melissodes desponsa,e,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/11/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,3593,,Apidae,Melissodes,desponsa,Melissodes desponsa,c,V,,,,B. Decker,B. Decker,M,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2016,August,8/11/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,3594,,Apidae,Melissodes,desponsa,Melissodes desponsa,d,V,,,,B. Decker,B. Decker,M,Y,UIUC Ento Dept Teaching Collection
